county_fips,county_name,state_abbr,clay_mean,silt_mean,sand_mean,ph_mean,soc_mean,bdod_mean
19089,Howard,IA,24.891511577912905,45.45888919599533,29.649508629691052,6.304820035624347,39.85302960506111,1.4115247834899578
19147,Palo Alto,IA,25.518691733755254,36.90476522872167,37.576434454837354,6.983391502629251,34.02212294662385,1.3971825895419363
19045,Clinton,IA,31.558652224910198,56.49072282090756,11.951169269115168,6.281627080126091,33.893955721721284,1.4139249321897223
19039,Clarke,IA,38.75383431290233,53.45440184096775,7.791955095313618,6.355101533103213,30.646652361849675,1.337703610411419
19195,Worth,IA,25.517699387447287,45.44536122141164,29.036402253208973,6.43152645673654,39.31263274540585,1.3943112629667251
19013,Black Hawk,IA,29.49331326812139,45.97469943984616,24.53175988629713,6.248194966976006,30.21253072485578,1.3944031435498703
19025,Calhoun,IA,36.20985483787646,48.15139910113133,15.638689235961635,6.53843782825065,28.812052072391644,1.4231257210751986
19159,Ringgold,IA,38.18218842455621,53.76740631163708,8.050036982248521,6.432995870315582,27.913356755424065,1.3498887450690336
19065,Fayette,IA,26.2887324813237,44.105981045872696,29.604871272457864,6.208767055627585,37.6157884176082,1.400583287028462
19181,Warren,IA,36.83063619227144,54.84661011624254,8.323022306000627,6.355644046497015,32.87349513038014,1.3576916431039898
19001,Adair,IA,38.881673099307726,54.04992035777737,7.06820131103351,6.37144673160571,27.467015867181278,1.3830858298106967
19165,Shelby,IA,34.58103457176782,60.11715854141213,5.301330212868476,6.214145342534115,28.664190944915767,1.4019027378637434
19061,Dubuque,IA,27.935729952021934,59.981624400274164,12.08235777930089,6.30820881882568,42.190779072424036,1.340383139136395
19157,Poweshiek,IA,36.357495735772986,53.375233369514646,10.266548302062336,6.292166227322065,28.242344549542565,1.4141604899984495
19081,Hancock,IA,25.747517785219365,38.35403157358682,35.89889662196571,6.7124874616132475,33.77366707303899,1.3955275381552754
19037,Chickasaw,IA,22.927294682274763,39.80178744481533,37.27061022319987,6.263964989462997,35.90857265917027,1.4211949114737958
19011,Benton,IA,33.42312826736371,51.31840614886731,15.258773649489669,6.297832648742842,30.44854057754543,1.403080346029375
19021,Buena Vista,IA,37.94708800522526,50.63120072158375,11.421230735735502,6.448887299192885,32.252145312038316,1.4182052159308276
19043,Clayton,IA,27.42858032111273,61.65237614836438,10.918676483214561,6.241508542972439,44.084146132051174,1.33582489052975
19185,Wayne,IA,36.58748712588197,56.26642122576976,7.145753462561297,6.1793583693296235,29.172036647041644,1.3830987041335527
19113,Linn,IA,28.977665107884157,50.15418656165395,20.86793174173435,6.317430470095988,33.69526458282057,1.3980726884896217
19097,Jackson,IA,28.88151176925627,58.380636534423694,12.737511327218478,6.464272295281246,39.8960614432534,1.36358006409548
19059,Dickinson,IA,31.97094927023514,41.26584502986524,26.762968752571044,6.674475507215375,39.170786368946736,1.3792111628519244
19129,Mills,IA,34.10346743575956,58.48135438562188,7.414585064607062,6.4886705447198185,25.38649199133141,1.3929548157924754
19049,Dallas,IA,36.29555300650009,51.71873722008877,11.985862716738982,6.504842651239339,25.944872242448422,1.4105919904244177
19197,Wright,IA,25.81552494530215,38.34940371637238,35.83483251671751,6.714683676928291,30.833006687005025,1.4169900773473854
19007,Appanoose,IA,35.20688411072821,56.71753951689883,8.075035997993819,6.068323383326053,32.58727369800515,1.3873293533304212
19177,Van Buren,IA,33.731306006636636,57.91687533062952,8.351890800083359,6.136557605681217,34.74030233564707,1.4400495343133326
19103,Johnson,IA,32.87324332444511,58.75195102715289,8.374692980808954,6.2080388327637355,33.12763360498742,1.415449543696248
19137,Montgomery,IA,37.26852906232159,56.2798685367773,6.451698066626548,6.3074835285222735,24.19859433103427,1.4006184326250983
19125,Marion,IA,34.189689210320566,53.42446247068021,12.385279841021632,6.271905134219443,40.00050658066198,1.3871597276518113
19123,Mahaska,IA,37.695452220413856,51.90020925366194,10.404403627063473,6.272704022320391,29.124433077578857,1.4128439897698208
19175,Union,IA,40.664519398702595,51.897983720059884,7.43719748003992,6.459771082834331,27.591387537425152,1.370534867764471
19107,Keokuk,IA,35.13257915760576,55.31095019972547,9.556961088233933,6.237070281774858,30.161231666126866,1.4054084732953933
19075,Grundy,IA,33.67900475776145,51.48504915119314,14.836197863635523,6.180948590258622,26.71229427772738,1.4339735638780384
19161,Sac,IA,38.10025510652896,55.613033304597195,6.287309769700382,6.300710779570365,28.177168845335068,1.4149073699396542
19153,Polk,IA,33.18406908592094,46.17930124288149,20.636677474331798,6.425215114104003,27.169295839048925,1.4045296587271894
19191,Winneshiek,IA,26.772667161043138,56.58906346557903,16.637833704115685,6.292612161661105,42.3241533802991,1.3490932826597455
19131,Mitchell,IA,26.045844520474382,47.87224412770984,26.08199420058608,6.368661685512205,37.82151766673315,1.409283511560472
19169,Story,IA,31.53460513110024,39.437269476853594,29.027273867770667,6.482919332580605,24.8521954585372,1.4497850018818215
19127,Marshall,IA,36.55252805505611,52.00874046748093,11.439418128836257,6.292704135408271,27.20993086986174,1.4226737553475106
19055,Delaware,IA,27.278446498844396,45.986962021362984,26.735119307889313,6.146189643325629,36.63592041976388,1.3803601099381597
19009,Audubon,IA,37.26439264143433,55.99542772095599,6.739513351677829,6.378869217589949,30.049578595780766,1.389609227627503
19067,Floyd,IA,26.28099993844639,45.9529976609627,27.76631632401822,6.510065554598055,32.882985042471994,1.4259940908531332
19051,Davis,IA,36.105703837979746,55.4912207775972,8.403009751218903,6.139914364295537,31.57228091011377,1.4183899549943744
19105,Jones,IA,27.988779554883784,54.638892916081865,17.37260360596573,6.446683221000354,36.11296944645804,1.3871898761509633
19015,Boone,IA,33.43081867178788,43.09754057737579,23.471135856771156,6.53156207409243,25.689855656052533,1.4325010841283607
19083,Hardin,IA,32.185197547796484,41.82493018490672,25.989156765867442,6.242077432787481,27.956303187534083,1.4414496752978503
19099,Jasper,IA,36.738567849094665,52.16671131632444,11.094708227618701,6.3733567612714115,28.31389917581985,1.4090196511023212
19035,Cherokee,IA,36.51368247409965,53.884578502713374,9.60203811050814,6.366312592501233,31.73100949679329,1.439561544153922
19155,Pottawattamie,IA,31.946166941626593,62.50185159184247,5.552165748183509,6.326654147214715,26.022108533118047,1.4000875776615536
19149,Plymouth,IA,34.78238828836497,54.407353817346156,10.810307260192356,6.362359349731892,32.15974465911992,1.436429994042046
19145,Page,IA,37.67017195872991,54.1404670878989,8.189325761817164,6.432395425097977,24.016792769735265,1.3977835719427338
19163,Scott,IA,31.87869377967014,60.15084177555915,7.970290706210543,6.26082317819214,32.86362012430872,1.4090304898937993
19057,Des Moines,IA,31.149017087914707,60.335815602836874,8.51507925174925,6.289311723547051,33.432983483269076,1.4415940787281643
19173,Taylor,IA,39.962446076899035,50.82342607064707,9.213355736167554,6.388049390434511,24.89831509846827,1.3797296030009378
19111,Lee,IA,32.120559111391756,59.02267730547344,8.856123532619616,6.212508251772337,33.1418242874774,1.4422097528773572
19063,Emmet,IA,29.675512314344804,38.64149276179733,31.683225230306448,6.990129723632262,40.364633076392806,1.385878924609889
19019,Buchanan,IA,23.106318235350287,37.691990005411085,39.20222650157558,6.164368017315466,32.505719833211316,1.4004519845943277
19071,Fremont,IA,32.28701844501518,58.18522782377558,9.527922556080389,6.681217335081449,24.995632105461663,1.3856085777402611
19095,Iowa,IA,34.8227024843466,54.135677330143096,11.041463263054862,6.246021782701241,30.376461631682798,1.402974224321427
19023,Butler,IA,27.633766712204704,44.44555543616744,27.92111992877646,6.477622914332203,29.888179041245184,1.4259786329378175
19193,Woodbury,IA,34.11950182260024,56.773450789793436,9.106804374240584,6.67827975993225,30.510536102212892,1.4346877646452372
19047,Crawford,IA,31.708085938101174,61.3495852378534,6.942479646644197,6.300478630900164,28.844061744925124,1.4098494852024563
19041,Clay,IA,33.17606197906196,46.295934557038365,20.528493667558415,6.4906644811109215,37.153130653965704,1.4192906737594138
19119,Lyon,IA,36.66080644107656,53.02084530964201,10.318554024039717,6.333119937287693,35.12419486542984,1.4126744186046511
19033,Cerro Gordo,IA,29.90828508778849,43.470503699263304,26.62138631666956,6.6723304570049375,32.63090186304049,1.4169817481976938
19073,Greene,IA,36.59411142454161,48.916143374011156,14.489125835530754,6.4601720120193775,26.911559452995647,1.4306379162322929
19003,Adams,IA,41.991245028212006,48.422329109240586,9.58630098973268,6.497889495267167,25.11617180032683,1.392953473314217
19087,Henry,IA,31.681873360343996,61.45866747388193,6.859300827395645,6.196178146199103,30.923999130691254,1.443308651174343
19133,Monona,IA,34.45959084119571,58.26523095539716,7.275164968140824,6.748144226587759,28.547875739756847,1.4416557318156895
19143,Osceola,IA,38.00377546105682,46.64802137874245,15.348450196541492,6.538679054736417,38.793581716203406,1.3999178099218494
19179,Wapello,IA,35.556487843137255,56.06722196078431,8.375814901960783,6.202701176470589,31.197747450980394,1.3878330980392157
19135,Monroe,IA,36.422917788202724,55.29438283473045,8.282497885103437,6.161484272860109,37.52682457894332,1.3691660386064755
19171,Tama,IA,35.531889036074055,52.27503465697298,12.193096330981794,6.245816518283478,29.487075259542216,1.4008448599858292
19091,Humboldt,IA,24.291796274666503,32.8602339091412,42.848530767812136,6.863249216204586,32.67211378865187,1.4054804204831868
19139,Muscatine,IA,31.55451024340372,60.802282647162905,7.643490228461327,6.24834454012819,32.74071605520821,1.4063686052455666
19115,Louisa,IA,32.36907491266658,58.792780437314015,8.83846293181524,6.265607452451805,32.892886531245956,1.425834648725579
19069,Franklin,IA,29.79824580333883,43.142452175789614,27.05922957162456,6.52968415211259,29.382544355895362,1.4454042513834724
19079,Hamilton,IA,30.3689052698138,36.877324991264125,32.75354177413182,6.424986272193287,27.976160207664275,1.448125530392532
19117,Lucas,IA,35.765721116766926,55.968847755668676,8.26504087613759,6.194937528921796,36.229693043344135,1.3583556995218262
19183,Washington,IA,33.3965540963102,60.387179487179495,6.215620700437773,6.240941213258287,30.556679174484053,1.4175215759849906
19077,Guthrie,IA,38.1351606267873,53.527402712510664,8.33729953007676,6.3413398665484895,30.61670819606335,1.3796641972005284
19005,Allamakee,IA,27.03526025052517,55.24577530537617,17.71879133276278,6.277194040301875,45.63708660804606,1.3275556376935647
19017,Bremer,IA,25.370798164007148,39.72495071160126,34.90409709814553,6.202556835684801,33.26592785410634,1.4162203499476311
19189,Winnebago,IA,25.974268052651002,37.05685354902202,36.969668778447534,6.65990896789273,37.71854164103826,1.3854857608561937
19167,Sioux,IA,35.807259305905404,54.38773264763504,9.805415617128464,6.221571508536244,33.13859501819199,1.433601140498181
19093,Ida,IA,32.16461767736238,62.066507212246094,5.768584412717103,6.388145790403297,27.872908080659403,1.4164652634677657
19141,O'Brien,IA,37.6702166568515,53.13382977404457,9.195397204227753,6.349026748907417,38.43895174038372,1.4292677370362334
19029,Cass,IA,36.20115595370028,59.133224048762465,4.665586134712474,6.331107622214013,26.991692833394904,1.399267947297131
17083,Jersey,IL,23.108879895250563,71.42530651112962,5.466739673848351,6.134974407808594,34.28683728127604,1.4081506963456731
17009,Brown,IL,25.165692673093428,67.98510668023872,6.8486617567810315,6.2632696644911485,34.47447258647187,1.4175153184440055
17067,Hancock,IL,31.069938638723688,62.78290380439913,6.147791938072312,6.272921740772208,30.631014821108277,1.4447746625129805
17025,Clay,IL,24.029004598416485,60.11736680150746,15.854136846108634,6.083131072157107,29.963439131487053,1.4428869757632332
17185,Wabash,IL,29.295631316940717,56.02720470659225,14.678023834665861,6.239315130487253,36.77771911298838,1.4129895911902246
17005,Bond,IL,23.49030545381229,68.41855069054739,8.091226183675527,6.2955878893780035,28.708911589771162,1.4257669948586982
17113,McLean,IL,32.075666140562625,62.70386779314826,5.220311948751276,6.354448054962399,37.90679974004271,1.4282852102868815
17035,Cumberland,IL,25.10459819035909,57.84000441375831,17.055223998234496,6.048502474857341,33.391230808033036,1.4357284277562345
17147,Piatt,IL,30.02609886666786,61.38994682470055,8.58432850518325,6.160890193901849,35.803276457844696,1.410824843786368
17029,Coles,IL,25.283749593378396,60.81052698160263,13.904895724147902,6.1691292875989445,35.04023204539705,1.4415484150793363
17011,Bureau,IL,30.614003100174386,57.874256926952135,11.5116120906801,6.315721759348963,37.07545243169928,1.4218300716915326
17151,Pope,IL,27.195711873665392,63.04635993444903,9.759043055072752,5.396722451209216,45.412817202165165,1.2948038436708547
17049,Effingham,IL,24.42506061201756,60.43293034532469,15.14207129283795,6.098694384378481,31.12108479129808,1.441638981718105
17033,Crawford,IL,27.097428119475204,53.617063366520895,19.285744859030427,6.077524890667163,34.69663161812599,1.4284457057783566
17131,Mercer,IL,29.665726997622308,64.45150767346351,5.883147200806975,6.295635492470639,33.222706967360764,1.4257902226385186
17055,Franklin,IL,22.20336701538901,69.66154889848966,8.134528867783054,5.918518584639554,30.73303995429714,1.3819077373513764
17135,Montgomery,IL,24.091814681107103,68.30749699157641,7.600312876052948,6.020965102286402,30.502245487364622,1.4225631768953066
17115,Macon,IL,31.162007506496007,59.6050813203734,9.232816860744876,6.101809258011741,33.453617553652194,1.4262837070541814
17093,Kendall,IL,31.492970549235814,58.59278212017587,9.913790215646591,6.299272454462978,46.84810873054644,1.4192452369320958
17031,Cook,IL,29.52190611664296,44.84155659418817,25.63649664702296,6.242796179638285,65.6586669376143,1.3424141434667751
17057,Fulton,IL,29.602394556203627,59.87379677022577,10.523893980875293,6.29171527199143,33.73236122683808,1.4343203190096419
17023,Clark,IL,25.935274255540786,52.16965947052696,21.89531771974568,6.140100219117066,35.891405941305365,1.4260582276662237
17161,Rock Island,IL,30.150789835164836,60.690315934065936,9.159495192307691,6.241454899267399,36.39399610805861,1.4013541666666667
17037,DeKalb,IL,33.29370338591512,57.69582700811827,9.010215497326909,6.266685367302488,42.342884958088575,1.3870556398917564
17041,Douglas,IL,29.841547539893618,59.228379321808504,10.930141289893616,6.123897938829787,34.40509807180851,1.4273231382978724
17103,Lee,IL,29.81727044845821,54.54717052400247,15.635160703248403,6.253305061465559,38.60231611839846,1.3892428404642538
17075,Iroquois,IL,30.893099908398874,44.37568148077956,24.73114438232414,6.397005590827253,45.51499415647999,1.3767170472851322
17001,Adams,IL,28.759125538840504,62.666912993753854,8.574112782616345,6.204914225389285,31.42145860825196,1.4201731327527052
17175,Stark,IL,31.497810042347247,63.64393915824043,4.857723619393311,6.324079163425806,33.8484763633221,1.44819341457091
17059,Gallatin,IL,30.538236112597666,58.22014128224339,11.2417125120411,6.168329230439902,36.112233757893605,1.4078079845873916
17053,Ford,IL,35.5763743835219,54.4229619959385,10.001138671308384,6.378796779808529,40.17526472294749,1.4239342181607193
17159,Richland,IL,26.66439467818334,58.889675048760104,14.445557606575647,6.025694831429368,33.16265498746169,1.4397530649205907
17193,White,IL,28.186767376424335,56.591427031988985,15.221192951647343,6.101337031789428,32.34108279619245,1.4214737283231227
17171,Scott,IL,28.975430599899177,54.473101159469,16.551285498235593,6.33365190724248,32.966507729793314,1.4130671315745251
17129,Menard,IL,31.03341641582146,57.917136721820654,11.050050808136971,6.108629714132332,32.49690166228886,1.4429179208926894
17065,Hamilton,IL,25.701627596070143,65.2917780748663,9.0064031215023,5.946281557020272,31.108363387638356,1.3992092090536001
17163,St. Clair,IL,24.621497789067647,69.86467212343588,5.513265594129269,6.247687929250165,29.14984241226832,1.4149423746354313
17039,De Witt,IL,30.34742183319318,64.1550340188059,5.496928751624493,6.262160767525418,36.10350317254033,1.4213783349896798
17189,Washington,IL,22.103830292863634,70.25127909414972,7.6448609072482,6.22315474942336,27.230532256937163,1.423674599846229
17091,Kankakee,IL,26.071267772511852,33.86125222156398,40.06754109893365,6.284697126777251,50.89153954383886,1.390134404620853
17155,Putnam,IL,32.35978263388409,52.94592496466063,14.69447778833453,6.301392718930318,36.84461566982597,1.4185579218130837
17085,Jo Daviess,IL,28.351175662740854,63.51102625993591,8.13776894585709,6.387242498647468,42.79565316908735,1.3490201423280204
17177,Stephenson,IL,30.482839214692042,62.266657687493066,7.250755042862349,6.3131946315105605,38.54694100682946,1.381188578491182
17169,Schuyler,IL,27.04250405412962,65.27944416484931,7.678325784264385,6.263736509534194,34.12374042386624,1.4281144103338366
17199,Williamson,IL,21.247780470799164,72.84551279922972,5.907088548756599,5.672905806965703,37.22508383412464,1.3184191042199276
17181,Union,IL,23.690451594129094,70.55732135387301,5.751916046778095,5.723370860084026,42.14287870796428,1.2788716512376552
17027,Clinton,IL,23.876860959875554,69.12699135288466,6.995571212883744,6.379315551082033,27.086006771286087,1.4375568467767763
17125,Mason,IL,22.174740072094615,33.68627223165609,44.13934519021658,6.251887270235648,32.79181636726547,1.4543408704978102
17105,Livingston,IL,35.5175397498801,51.48542258457225,12.996681668941601,6.415792968605895,42.018214852252186,1.432141882170657
17063,Grundy,IL,31.856324413736065,43.72431207677861,24.418555404311043,6.334633078897944,47.30762961559005,1.4250540172648483
17127,Massac,IL,30.552781030444965,61.696091920374705,7.750676229508197,5.712579039812646,39.60576112412178,1.2854847775175644
17109,McDonough,IL,29.26298769771529,67.02113436651221,3.7161303722639403,6.279340150183735,31.784529477552326,1.455240613516536
17089,Kane,IL,31.316843960200288,55.17709582446865,13.505901188403929,6.345675112285905,45.54987428276707,1.3788429716545247
17069,Hardin,IL,27.426868524061707,61.31971678563205,11.253311075293576,5.67363573566659,45.80224038682938,1.318390973981119
17191,Wayne,IL,23.242716412309232,63.94829246935201,12.808490743057295,5.964202839629722,30.789279459594695,1.430452057793345
17073,Henry,IL,33.01407578354347,61.40300351258251,5.583265174526141,6.262042049176155,33.16235936943205,1.4429721199368755
17157,Randolph,IL,25.486275926117017,65.04595500980291,9.467663295841502,6.048870085646476,33.18422505417398,1.3618772572489939
17061,Greene,IL,26.768715150788417,66.60753442452585,6.623782401023243,6.189235965385615,33.238133781002055,1.4108473729440214
17087,Johnson,IL,26.241361329106248,67.30359302184571,6.454699166709977,5.530907956966894,43.800280650693836,1.2871011555185976
17173,Shelby,IL,24.85453424084231,64.85337782770546,10.292753144342386,6.062726051234608,32.81836384061323,1.4388534989757482
17149,Pike,IL,25.757565797542252,64.23851455762957,10.003949078957051,6.3545340822683904,34.59129730923006,1.4056969756432585
17203,Woodford,IL,32.274031336487816,60.92697080617802,6.798419783947861,6.294522810463351,38.25596152129275,1.4142031961432016
17145,Perry,IL,23.184129928829226,68.57232266333861,8.243996019833371,5.965544574493203,29.141135696697813,1.3941235200863493
17141,Ogle,IL,30.2146475350033,61.76200708751694,8.022944098947296,6.238811103776535,38.96525900705278,1.3778798248966404
17201,Winnebago,IL,32.0856160982102,57.17444627639499,10.739848235037048,6.28978764823901,42.41872628672454,1.3645463935956774
17099,LaSalle,IL,32.93736874487284,58.19513330598852,8.867842493847416,6.322028301886792,40.6838679245283,1.4260291222313373
17051,Fayette,IL,23.692611687555278,63.066844273788206,13.239931401945768,6.087136786245875,30.54968613154432,1.4325521496214164
17017,Cass,IL,28.19461097788436,55.20402566835421,16.6015587529976,6.294653166355804,33.44337418953726,1.4283721911359804
17139,Moultrie,IL,29.779599887856456,60.33743992310157,9.882487584107658,6.16470482217238,32.92628564562641,1.443249158923422
17179,Tazewell,IL,27.988945230707134,56.35872751583037,15.652670349907918,6.246032947349832,33.4518756779939,1.4436456520093848
17167,Sangamon,IL,31.21788558839906,63.51918318928995,5.262882804367298,6.027162466410052,32.470331905003995,1.4269356283438643
17187,Warren,IL,27.86285786433509,69.40078280357312,2.7362283387519333,6.291693759666677,32.08277200845933,1.4485096745683532
17121,Marion,IL,22.143371535138755,62.24091046750722,15.615679742416756,5.986438624735005,29.175531185743658,1.4245292251781245
17123,Marshall,IL,32.673858873070756,58.62726728350943,8.698021982267381,6.390196835944291,37.71541076706137,1.429916552376905
17137,Morgan,IL,28.985993939685443,66.19377855802992,4.820210668077534,6.202426530710404,31.947741811360686,1.41613895435525
17183,Vermilion,IL,31.180564765062307,56.267905730944484,12.551353116987048,6.24049551683026,40.93941432981104,1.3721099479005048
17013,Calhoun,IL,21.89481640217769,71.3090235144214,6.7970983435653896,6.220120467971737,39.94276612996641,1.3836099849415036
17079,Jasper,IL,25.242789333417438,55.48385031460426,19.273888634822512,6.1167757399902225,32.74169334363616,1.4378635295601847
17007,Boone,IL,31.051474046228908,52.78443573542349,16.164163800687835,6.3277773334399745,43.49987043109654,1.3597466208110054
17043,DuPage,IL,33.51724884080371,54.2960370942813,12.185391035548687,6.346590417310664,58.19397217928903,1.3559802163833075
17153,Pulaski,IL,33.481336980130315,58.80394175850696,7.715059126377605,5.843973399833748,35.610980612983674,1.2738229694580752
17003,Alexander,IL,27.99071685715284,61.40389011219461,10.604921184159938,5.922613680053127,42.21632588864423,1.2885778197196882
17197,Will,IL,33.024472515747085,47.78710288094173,19.188455581179223,6.22558427701098,53.03611675214264,1.387040236808591
17133,Monroe,IL,29.393102598083026,62.153890960643515,8.452963293987118,6.205424230283231,33.85840601596449,1.3821117514716306
17097,Lake,IL,32.40209676033342,47.77605052848672,19.821852711179858,6.382624387728796,53.688914668729055,1.3631606084042278
17119,Madison,IL,24.19137262146684,69.07692591908369,6.731853357144324,6.364985528665558,27.48646878912905,1.4307586674056285
17165,Saline,IL,25.047767157630837,67.27167345659669,7.681250391726732,5.870736446255092,35.46155123785647,1.3602088686931995
17045,Edgar,IL,27.135671603431103,58.44704436662704,14.416657564172585,6.014423169595528,37.99487101230443,1.4192850258617922
17143,Peoria,IL,30.782211515640576,58.22332558029145,10.994413063084446,6.315880286704324,35.26353538709831,1.4376966345469215
17081,Jefferson,IL,21.639506412747764,67.81579220106231,10.54412164788185,5.742503886513797,28.803426609664466,1.3990962236040938
17019,Champaign,IL,31.89658509831755,57.42266223605891,10.680628458051716,6.286713015985676,38.7210668946494,1.390189214911361
17107,Logan,IL,32.729475179246734,58.34245965878951,8.928169544311162,6.1814592994404425,33.21869470730163,1.443119834357193
17117,Macoupin,IL,24.307238483154936,69.37201382968647,6.320622967383411,6.074544536010862,31.861155315588395,1.4149360613810742
17195,Whiteside,IL,27.654924130755223,56.33819647966705,16.006489204890315,6.14995057660626,34.55779242174629,1.4176712043700683
17101,Lawrence,IL,28.198024822435382,53.28042395840961,18.522206560738084,6.103961338507725,36.48333089258256,1.4347235849747384
17021,Christian,IL,27.80925145692235,67.23542880768625,4.955156323830524,6.001425421326193,32.69485745786738,1.430599306977477
17111,McHenry,IL,26.791266699653637,51.3881653354068,21.82069696755496,6.409623948540326,44.64609987983318,1.3668145189792889
17077,Jackson,IL,23.614756879784814,68.77833436788744,7.606176288019863,5.80124353403683,37.24660873163667,1.335857645354852
17095,Knox,IL,32.150913202569214,62.058718218509036,5.790203684218792,6.300205725772257,32.411588171553305,1.4398343200841748
17071,Henderson,IL,28.89619062189245,60.455302276957596,10.648509650934496,6.297483362655855,32.91564292817257,1.4384986868609602
17015,Carroll,IL,29.278913830557563,60.76043860556532,9.960473776766317,6.193797455260164,37.77487362227563,1.380406687660562
17047,Edwards,IL,25.33309837201247,61.73399376515414,12.932604780048493,6.102057499134049,33.78254243158988,1.419194665742986
31039,Cuming,NE,36.5054812383027,55.85926272512503,7.6351394471205465,6.264575215537079,29.402271960236863,1.4191927714539931
31043,Dakota,NE,34.79015171781251,49.4174685672794,15.793130660755915,6.7732850536935825,33.46673099705736,1.4282600221653226
31109,Lancaster,NE,35.376397135438204,54.21815325074839,10.405987132626565,6.228240411491326,27.96409374328102,1.389799712220697
31101,Keith,NE,19.309200517883152,30.44874898850947,50.241655607703514,7.07718239197281,22.130778443113773,1.372776339213465
31129,Nuckolls,NE,32.75040676514665,56.57731749090131,10.672261981221519,6.285370217451143,29.11765452487996,1.3408577239502093
31171,Thomas,NE,11.830393996247654,14.513100913480761,73.65639436533078,6.318094300741242,24.621740534555407,1.3671918924737798
31015,Boyd,NE,39.048921105866484,44.27210833895258,16.679766239604405,6.810683299617892,31.792850078669364,1.3900811418296246
31181,Webster,NE,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31137,Phelps,NE,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31089,Holt,NE,18.092392074213556,24.32149014459205,57.58631989911379,6.484526750393007,28.81202515245219,1.398741168137924
31057,Dundy,NE,22.91940649083484,37.62208848905401,39.45829776781602,7.007107986121772,18.207849488777672,1.3997012496545795
31151,Saline,NE,34.13651687987807,55.460936898659156,10.40295878939023,5.992359796179128,29.200685047491493,1.3675527640511709
31077,Greeley,NE,24.895921190139546,44.96179688940801,30.14229267842872,6.631112067375669,29.415722013893156,1.3770289543247065
31017,Brown,NE,13.570284097093719,19.24394252748449,67.18615434853598,6.289768150647655,27.221566706578137,1.3757808134683065
31095,Jefferson,NE,34.41444589710067,50.22466661539645,15.361104360532185,6.049759286318542,28.730732907790507,1.3698546489271706
31007,Banner,NE,15.602990058785512,33.73097165368871,50.665912098735035,7.205550767904958,17.820971961466253,1.3504431996552893
31103,Keya Paha,NE,20.55933375235701,30.293063925758865,49.14719747106888,6.628019743409621,29.799022072688285,1.3962293415166191
31157,Scotts Bluff,NE,19.539494829899756,33.65229773462783,46.80818691293709,7.545214302628463,21.19323545662641,1.3834896203330964
31131,Otoe,NE,35.534439288063865,59.249927988478156,5.215689621450543,6.275980156825092,26.146953290304225,1.398854927899575
31001,Adams,NE,28.455244169265864,56.67297922194808,14.87180143692876,6.373143708393464,27.843682013562375,1.3269289139239329
31127,Nemaha,NE,35.024815320893296,59.28421367265895,5.690898415816218,6.530712242196508,26.603189717750546,1.3850222041931763
31041,Custer,NE,22.314689730065158,38.937209121936085,38.748125969593545,6.723616196090599,26.638132174992244,1.3711214706794912
31087,Hitchcock,NE,21.49447770198153,45.30229554349003,33.2026265719987,6.953464197874611,18.293654771296424,1.398731573004161
31099,Kearney,NE,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31105,Kimball,NE,20.11582821143208,33.87828057775046,46.006158574062695,7.257140442532268,16.322444683466504,1.3622927166564227
31025,Cass,NE,35.6881007075255,57.829991730221444,6.481688872553524,6.34931544610861,26.268220159882382,1.4265152990903243
31045,Dawes,NE,26.58152828872257,40.35887352530763,33.0594205886084,7.183404160852467,25.41461531142966,1.3475206139794493
31141,Platte,NE,34.51286497759926,47.46603970338329,18.021023868376332,6.177102966167156,30.231032751429012,1.3910874015139811
31071,Garfield,NE,17.89048080472499,27.231981358434847,54.87779623477299,6.510117509536114,26.070627230220254,1.390405131044666
31055,Douglas,NE,29.340016544877983,55.61651454570523,15.043945953398595,6.557096373914243,25.819134151385633,1.4132568592306631
31143,Polk,NE,32.76166891851015,52.258815463106735,14.979322027062455,6.111869567847708,29.415160620298856,1.3664877291334774
31179,Wayne,NE,36.07574171029668,48.846450261780106,15.078280977312392,6.342678883071553,32.860158813263524,1.4043212914485168
31139,Pierce,NE,24.45408062778889,33.816533312817356,41.72950607785813,6.241747961224804,29.127798122788118,1.3995433143560547
31173,Thurston,NE,34.866161188980186,54.42690107942646,10.707225712904785,6.518398582245851,32.826544627034,1.4198274125986787
31119,Madison,NE,30.276595113110865,41.31911792275965,28.404421322334706,6.159742532183477,30.609322272215973,1.4046052055993001
31149,Rock,NE,11.792478799069894,16.27534195048557,71.93214847490084,6.280238681438928,26.600244494597185,1.397415709205307
31145,Red Willow,NE,24.0820568792284,47.05056120632267,28.867990339510477,6.919622869351168,19.791296270493707,1.3957927329586797
31011,Boone,NE,26.255719664528222,40.98641953363605,32.75753437939337,6.308015125317131,29.936370247079168,1.3781652473215584
31013,Box Butte,NE,18.044929066314747,30.751377433190367,51.20361266908611,7.223315737380402,22.62490762124711,1.3547304519960408
31073,Gosper,NE,24.999317759337693,51.47131522968131,23.52931910082214,6.830206396964412,24.890996722945133,1.3624384354458519
